# animals 83, photos 824, i.p.a. 1, random 9268, algorithm 'stripecode', sc_mincost 0, sc_indelcost 0.500000, sc_useratios 1.
dbsize correctrank reciprank querytime
49 1 1.000000 0.03
49 1 1.000000 0.01
49 1 1.000000 0.03
49 28 0.035714 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 17 0.058824 0.02
49 2 0.500000 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 44 0.022727 0.02
49 1 1.000000 0.02
49 11 0.090909 0.03
49 16 0.062500 0.02
49 1 1.000000 0.02
49 42 0.023810 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 2 0.500000 0.03
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 29 0.034483 0.03
49 9 0.111111 0.02
49 5 0.200000 0.02
49 5 0.200000 0.02
49 30 0.033333 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 30 0.033333 0.02
49 7 0.142857 0.02
49 35 0.028571 0.03
49 2 0.500000 0.01
49 1 1.000000 0.02
49 37 0.027027 0.02
49 1 1.000000 0.03
49 11 0.090909 0.01
49 29 0.034483 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 3 0.333333 0.02
49 15 0.066667 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 3 0.333333 0.01
49 4 0.250000 0.03
49 10 0.100000 0.01
49 11 0.090909 0.02
49 1 1.000000 0.01
49 16 0.062500 0.02
49 1 1.000000 0.03
49 23 0.043478 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 39 0.025641 0.02
49 35 0.028571 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 40 0.025000 0.01
49 17 0.058824 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 5 0.200000 0.02
49 12 0.083333 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 7 0.142857 0.02
49 9 0.111111 0.02
49 1 1.000000 0.02
49 47 0.021277 0.02
49 1 1.000000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 8 0.125000 0.02
49 2 0.500000 0.02
49 40 0.025000 0.02
49 1 1.000000 0.01
49 3 0.333333 0.02
49 2 0.500000 0.03
49 1 1.000000 0.02
49 14 0.071429 0.01
49 11 0.090909 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 8 0.125000 0.02
49 22 0.045455 0.02
49 20 0.050000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 16 0.062500 0.01
49 3 0.333333 0.02
49 3 0.333333 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 23 0.043478 0.02
49 27 0.037037 0.02
49 36 0.027778 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 3 0.333333 0.01
49 3 0.333333 0.02
49 30 0.033333 0.03
49 1 1.000000 0.02
49 28 0.035714 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 46 0.021739 0.01
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 7 0.142857 0.01
49 19 0.052632 0.02
49 1 1.000000 0.02
49 45 0.022222 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 33 0.030303 0.02
49 1 1.000000 0.02
49 32 0.031250 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 7 0.142857 0.02
49 3 0.333333 0.02
49 31 0.032258 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 24 0.041667 0.02
49 21 0.047619 0.02
49 12 0.083333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 39 0.025641 0.02
49 1 1.000000 0.03
49 9 0.111111 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 26 0.038462 0.02
49 28 0.035714 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 43 0.023256 0.02
49 1 1.000000 0.02
49 23 0.043478 0.02
49 27 0.037037 0.02
49 29 0.034483 0.01
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.03
49 14 0.071429 0.02
49 15 0.066667 0.02
49 1 1.000000 0.02
49 32 0.031250 0.02
49 26 0.038462 0.02
49 2 0.500000 0.02
49 26 0.038462 0.02
49 22 0.045455 0.01
49 1 1.000000 0.02
49 6 0.166667 0.02
49 3 0.333333 0.02
49 27 0.037037 0.02
49 32 0.031250 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 16 0.062500 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 36 0.027778 0.03
49 1 1.000000 0.02
49 6 0.166667 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 40 0.025000 0.02
49 3 0.333333 0.02
49 12 0.083333 0.02
49 2 0.500000 0.02
49 7 0.142857 0.03
49 2 0.500000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 41 0.024390 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 40 0.025000 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 4 0.250000 0.02
49 18 0.055556 0.01
49 17 0.058824 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 18 0.055556 0.02
49 12 0.083333 0.02
49 15 0.066667 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 3 0.333333 0.01
49 2 0.500000 0.02
49 1 1.000000 0.03
49 12 0.083333 0.02
49 1 1.000000 0.02
49 5 0.200000 0.01
49 1 1.000000 0.03
49 11 0.090909 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 41 0.024390 0.01
49 25 0.040000 0.01
49 11 0.090909 0.02
49 2 0.500000 0.02
49 15 0.066667 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.03
49 5 0.200000 0.01
49 1 1.000000 0.02
49 5 0.200000 0.02
49 21 0.047619 0.02
49 17 0.058824 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 48 0.020833 0.02
49 7 0.142857 0.03
49 2 0.500000 0.02
49 28 0.035714 0.01
49 2 0.500000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 9 0.111111 0.02
49 34 0.029412 0.02
49 24 0.041667 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 7 0.142857 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 37 0.027027 0.02
49 49 0.020408 0.01
49 44 0.022727 0.02
49 3 0.333333 0.02
49 42 0.023810 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 3 0.333333 0.01
49 40 0.025000 0.03
49 49 0.020408 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 8 0.125000 0.02
49 12 0.083333 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 3 0.333333 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 47 0.021277 0.02
49 2 0.500000 0.02
49 1 1.000000 0.03
49 34 0.029412 0.02
49 24 0.041667 0.01
49 23 0.043478 0.03
49 1 1.000000 0.02
49 27 0.037037 0.01
49 2 0.500000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 45 0.022222 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 2 0.500000 0.01
49 5 0.200000 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 20 0.050000 0.02
49 35 0.028571 0.02
49 1 1.000000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.03
49 2 0.500000 0.02
49 13 0.076923 0.02
49 5 0.200000 0.02
49 3 0.333333 0.02
49 6 0.166667 0.02
49 1 1.000000 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 8 0.125000 0.02
49 44 0.022727 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 14 0.071429 0.02
49 2 0.500000 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 37 0.027027 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 23 0.043478 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 3 0.333333 0.01
49 25 0.040000 0.03
49 9 0.111111 0.02
49 4 0.250000 0.02
49 10 0.100000 0.02
49 28 0.035714 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 18 0.055556 0.02
49 1 1.000000 0.01
49 48 0.020833 0.03
49 2 0.500000 0.02
49 9 0.111111 0.02
49 4 0.250000 0.02
49 3 0.333333 0.02
49 33 0.030303 0.03
49 14 0.071429 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 43 0.023256 0.03
49 46 0.021739 0.02
49 1 1.000000 0.02
49 20 0.050000 0.02
49 8 0.125000 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 8 0.125000 0.02
49 37 0.027027 0.02
49 30 0.033333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 19 0.052632 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 48 0.020833 0.01
49 1 1.000000 0.03
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.01
49 12 0.083333 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.03
49 2 0.500000 0.01
49 7 0.142857 0.02
49 3 0.333333 0.03
49 28 0.035714 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 29 0.034483 0.02
49 26 0.038462 0.02
49 3 0.333333 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 49 0.020408 0.02
49 47 0.021277 0.02
49 6 0.166667 0.02
49 25 0.040000 0.02
49 8 0.125000 0.02
49 7 0.142857 0.02
49 3 0.333333 0.01
49 8 0.125000 0.02
49 40 0.025000 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 9 0.111111 0.02
49 1 1.000000 0.02
49 14 0.071429 0.02
49 1 1.000000 0.02
49 45 0.022222 0.01
49 3 0.333333 0.02
49 36 0.027778 0.02
49 4 0.250000 0.02
49 21 0.047619 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 18 0.055556 0.03
49 1 1.000000 0.02
49 15 0.066667 0.02
49 12 0.083333 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 24 0.041667 0.02
49 8 0.125000 0.02
49 25 0.040000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 15 0.066667 0.02
49 11 0.090909 0.02
49 1 1.000000 0.02
49 17 0.058824 0.02
49 47 0.021277 0.02
49 3 0.333333 0.02
49 21 0.047619 0.02
49 18 0.055556 0.03
49 19 0.052632 0.02
49 4 0.250000 0.03
49 25 0.040000 0.02
49 24 0.041667 0.02
49 17 0.058824 0.01
49 12 0.083333 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 22 0.045455 0.02
49 4 0.250000 0.01
49 12 0.083333 0.03
49 3 0.333333 0.02
49 3 0.333333 0.02
49 19 0.052632 0.01
49 46 0.021739 0.02
49 1 1.000000 0.02
49 4 0.250000 0.03
49 9 0.111111 0.01
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 19 0.052632 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 20 0.050000 0.02
49 6 0.166667 0.02
49 11 0.090909 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.01
49 1 1.000000 0.01
49 1 1.000000 0.03
49 1 1.000000 0.02
49 16 0.062500 0.02
49 1 1.000000 0.02
49 4 0.250000 0.03
49 6 0.166667 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 30 0.033333 0.02
49 19 0.052632 0.01
49 2 0.500000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 5 0.200000 0.02
49 7 0.142857 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.01
49 1 1.000000 0.03
49 1 1.000000 0.01
49 24 0.041667 0.03
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 3 0.333333 0.01
49 3 0.333333 0.02
49 5 0.200000 0.01
49 39 0.025641 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 2 0.500000 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 12 0.083333 0.02
49 27 0.037037 0.01
49 1 1.000000 0.02
49 19 0.052632 0.02
49 20 0.050000 0.02
49 17 0.058824 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 25 0.040000 0.02
49 14 0.071429 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 49 0.020408 0.02
49 35 0.028571 0.02
49 1 1.000000 0.02
49 41 0.024390 0.02
49 18 0.055556 0.02
49 1 1.000000 0.01
49 4 0.250000 0.02
49 3 0.333333 0.03
49 15 0.066667 0.02
49 1 1.000000 0.01
49 14 0.071429 0.02
49 9 0.111111 0.02
49 3 0.333333 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 23 0.043478 0.02
49 46 0.021739 0.02
49 8 0.125000 0.02
49 15 0.066667 0.02
49 3 0.333333 0.02
49 4 0.250000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 33 0.030303 0.02
49 6 0.166667 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 9 0.111111 0.01
49 4 0.250000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.03
49 1 1.000000 0.02
49 6 0.166667 0.02
49 6 0.166667 0.02
49 4 0.250000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 5 0.200000 0.01
49 43 0.023256 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 29 0.034483 0.02
49 1 1.000000 0.03
49 8 0.125000 0.01
49 11 0.090909 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 10 0.100000 0.02
49 6 0.166667 0.02
49 17 0.058824 0.02
49 10 0.100000 0.02
49 33 0.030303 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 32 0.031250 0.02
49 2 0.500000 0.02
49 2 0.500000 0.01
49 28 0.035714 0.03
49 1 1.000000 0.01
49 5 0.200000 0.03
49 4 0.250000 0.01
49 2 0.500000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 22 0.045455 0.02
49 3 0.333333 0.03
49 6 0.166667 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 43 0.023256 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 25 0.040000 0.03
49 3 0.333333 0.02
49 1 1.000000 0.02
49 35 0.028571 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.01
49 11 0.090909 0.03
49 1 1.000000 0.02
49 3 0.333333 0.01
49 10 0.100000 0.03
49 6 0.166667 0.02
49 35 0.028571 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 6 0.166667 0.01
49 20 0.050000 0.02
49 14 0.071429 0.02
49 34 0.029412 0.02
49 41 0.024390 0.02
49 1 1.000000 0.02
49 29 0.034483 0.01
49 12 0.083333 0.02
49 11 0.090909 0.02
49 1 1.000000 0.02
49 35 0.028571 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 13 0.076923 0.02
49 11 0.090909 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 31 0.032258 0.02
49 15 0.066667 0.02
49 14 0.071429 0.02
49 1 1.000000 0.02
49 5 0.200000 0.01
49 10 0.100000 0.02
49 3 0.333333 0.02
49 8 0.125000 0.02
49 43 0.023256 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 9 0.111111 0.02
49 1 1.000000 0.02
49 14 0.071429 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 9 0.111111 0.03
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.01
49 1 1.000000 0.02
49 11 0.090909 0.03
49 8 0.125000 0.02
49 3 0.333333 0.02
49 26 0.038462 0.02
49 39 0.025641 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 6 0.166667 0.02
49 8 0.125000 0.03
49 35 0.028571 0.02
49 1 1.000000 0.02
49 11 0.090909 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 12 0.083333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 40 0.025000 0.01
49 33 0.030303 0.03
49 24 0.041667 0.01
49 3 0.333333 0.03
49 1 1.000000 0.01
49 14 0.071429 0.03
49 13 0.076923 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 20 0.050000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 37 0.027027 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 16 0.062500 0.02
49 10 0.100000 0.02
49 27 0.037037 0.02
49 6 0.166667 0.02
49 4 0.250000 0.02
49 35 0.028571 0.02
49 1 1.000000 0.01
49 4 0.250000 0.02
49 9 0.111111 0.02
49 1 1.000000 0.02
49 21 0.047619 0.02
49 1 1.000000 0.03
49 7 0.142857 0.01
49 1 1.000000 0.02
49 11 0.090909 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 15 0.066667 0.02
49 2 0.500000 0.02
49 22 0.045455 0.02
49 42 0.023810 0.02
49 7 0.142857 0.01
49 1 1.000000 0.03
49 16 0.062500 0.02
49 32 0.031250 0.01
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 36 0.027778 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 14 0.071429 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 1 1.000000 0.02
49 22 0.045455 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 7 0.142857 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 32 0.031250 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 2 0.500000 0.02
49 18 0.055556 0.02
49 19 0.052632 0.03
49 1 1.000000 0.02
49 2 0.500000 0.01
49 1 1.000000 0.03
49 1 1.000000 0.02
49 39 0.025641 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 42 0.023810 0.02
49 5 0.200000 0.02
49 18 0.055556 0.02
49 3 0.333333 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 34 0.029412 0.02
49 1 1.000000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 4 0.250000 0.02
49 3 0.333333 0.02
49 10 0.100000 0.02
49 3 0.333333 0.03
49 5 0.200000 0.02
49 1 1.000000 0.02
49 10 0.100000 0.01
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 15 0.066667 0.02
49 1 1.000000 0.02
49 13 0.076923 0.01
49 1 1.000000 0.02
49 10 0.100000 0.02
49 2 0.500000 0.02
49 48 0.020833 0.03
49 9 0.111111 0.02
49 19 0.052632 0.02
49 1 1.000000 0.02
49 22 0.045455 0.02
49 20 0.050000 0.02
49 16 0.062500 0.02
49 29 0.034483 0.02
49 5 0.200000 0.02
49 28 0.035714 0.02
49 12 0.083333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 49 0.020408 0.02
49 12 0.083333 0.02
49 1 1.000000 0.02
49 2 0.500000 0.02
49 6 0.166667 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 1 1.000000 0.03
49 12 0.083333 0.02
49 1 1.000000 0.01
49 1 1.000000 0.02
49 13 0.076923 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 17 0.058824 0.02
49 41 0.024390 0.02
49 30 0.033333 0.02
49 6 0.166667 0.01
49 48 0.020833 0.02
49 1 1.000000 0.03
49 18 0.055556 0.02
49 1 1.000000 0.02
49 16 0.062500 0.02
49 1 1.000000 0.02
49 38 0.026316 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 20 0.050000 0.02
49 19 0.052632 0.02
49 2 0.500000 0.02
49 1 1.000000 0.02
49 42 0.023810 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 12 0.083333 0.02
49 21 0.047619 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 3 0.333333 0.02
49 13 0.076923 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.01
49 1 1.000000 0.03
49 2 0.500000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 5 0.200000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.01
49 21 0.047619 0.02
49 10 0.100000 0.02
49 14 0.071429 0.03
49 1 1.000000 0.02
49 18 0.055556 0.02
49 2 0.500000 0.01
49 6 0.166667 0.03
49 10 0.100000 0.02
49 15 0.066667 0.02
49 23 0.043478 0.01
49 17 0.058824 0.01
49 1 1.000000 0.02
49 2 0.500000 0.02
49 45 0.022222 0.02
49 29 0.034483 0.01
49 31 0.032258 0.02
49 9 0.111111 0.02
49 19 0.052632 0.02
49 7 0.142857 0.03
49 1 1.000000 0.02
49 12 0.083333 0.01
49 1 1.000000 0.02
49 10 0.100000 0.02
49 1 1.000000 0.03
49 9 0.111111 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 2 0.500000 0.01
49 2 0.500000 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 19 0.052632 0.03
49 17 0.058824 0.02
49 15 0.066667 0.01
49 4 0.250000 0.02
49 9 0.111111 0.03
49 1 1.000000 0.01
49 5 0.200000 0.02
49 1 1.000000 0.02
49 4 0.250000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.01
49 21 0.047619 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 1 1.000000 0.02
49 7 0.142857 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 12 0.083333 0.02
49 17 0.058824 0.02
49 2 0.500000 0.02
49 1 1.000000 0.01
49 22 0.045455 0.02
49 2 0.500000 0.02
49 23 0.043478 0.02
49 25 0.040000 0.02
49 10 0.100000 0.02
49 1 1.000000 0.02
49 16 0.062500 0.02
49 1 1.000000 0.02
49 19 0.052632 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 21 0.047619 0.02
49 5 0.200000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 6 0.166667 0.02
49 1 1.000000 0.02
49 20 0.050000 0.02
49 12 0.083333 0.02
49 1 1.000000 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.02
49 39 0.025641 0.02
49 5 0.200000 0.02
49 1 1.000000 0.01
49 4 0.250000 0.02
49 25 0.040000 0.02
49 3 0.333333 0.02
49 1 1.000000 0.02
49 6 0.166667 0.03
49 1 1.000000 0.02
49 37 0.027027 0.02
49 4 0.250000 0.02
49 15 0.066667 0.02
49 1 1.000000 0.01
49 2 0.500000 0.02
49 1 1.000000 0.02
49 32 0.031250 0.02
49 1 1.000000 0.02
49 8 0.125000 0.02
49 1 1.000000 0.02
49 1 1.000000 0.02
49 26 0.038462 0.02
49 1 1.000000 0.03
49 1 1.000000 0.02
49 1 1.000000 0.01
49 6 0.166667 0.02
49 13 0.076923 0.02
49 4 0.250000 0.02
49 3 0.333333 0.01
